place_id,user_id,score,comment
스페이스오드,백석희,5.0,룸이 있어서 좋음
스페이스오드,서현아빠(박노실),5.0,카페가 정말 이뻐요^^
스페이스오드,sunny,5.0,인테리어랑 뷰가 맘에 들어요~ 사장님도 친절하세요!
스페이스오드,혜미,5.0,분위기가 좋아요
스페이스오드,우s,1.0,"비싸고, 에어컨 안시원하고, 창가자리는 한정적이고, 시끄러워요..세모금 음료 진짜 싫어요 미안"
스페이스오드,😍,3.0,"분리된 공간에서 쉴수 잇는게 좋은듯,하지만 아직 많이 엉성함. 인테리어가 필요함"
스페이스오드,정호식,1.0,제대로 된 자리가 없음... 구조가 엉망이고....공간활용도 엉망이고...
스페이스오드,김김이,3.0,가야는이유: 인테리어 예쁨안가는이유: 멀고 좁고 인스타에서본 공간이 다임. 사람많아서 그냥 나옴. 확장하면 어떨지 모르겠움
스페이스오드,nanana,5.0,너무 좋았어욤 브루잉커피 마셨는데 돈아깝지않게 제 입맛에는 맛있었어요 ㅎㅎ 빵도 맛있어용 더 사올껄 후회되네요 ㅎ 카페 전체 인테리어도 너무 좋고 뷰도 다 좋아요 ! 주인분들도 친절하시고 또 갈꺼에욤!!!
스페이스오드,KH,5.0,사장님도 친절하시고 뷰 깡패인것같아요.일몰시간이 더 이쁠것같아요
